Cell name	Sample name	Condition	Stage	General_classification	PMN clusters	Expressed genes	Mitochondrial reads percent	Ribosomal reads percent	Total count
537034	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1029	1.3601999999999999	0.1149	5220
522246	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1128	0.64759999999999995	0.072000000000000008	4169
515877	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1014	0.22120000000000001	0.085099999999999995	5878
713143	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	970	0.75329999999999997	0.2009	5974
850773	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1108	0.19189999999999999	0.24680000000000002	3647
166387	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1320	0.44939999999999997	0.127	10235
474498	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1001	0.86799999999999999	0.22839999999999999	4378
23230	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1211	1.0609999999999999	0.050500000000000003	7917
68631	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	999	1.3674999999999999	0.10389999999999999	5777
570748	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	985	0.49319999999999997	0.18790000000000001	4258
189621	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1052	0.70600000000000007	0.065700000000000008	6091
261496	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	989	0.69679999999999997	0.14779999999999999	4736
473673	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1077	0.67959999999999998	0.11889999999999999	5886
712727	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	877	0.59129999999999994	0.13140000000000002	4566
773989	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1078	0.59409999999999996	0.13	5386
182942	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1032	0.3916	0.071199999999999999	11235
497713	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	984	0.9415	0.2545	3930
334020	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	964	1.1384000000000001	0.2009	4480
862965	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1143	0.69950000000000001	0.1447	8292
378183	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1007	1.2058	0.12470000000000001	4810
765571	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1001	0.78869999999999996	0.1237	6466
614878	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1217	0.50380000000000003	0.16119999999999998	4962
554931	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1079	0.627	0.17910000000000001	5582
282606	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1105	0.78320000000000001	0.041200000000000001	4852
603394	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1044	0.84309999999999996	0.041100000000000005	4863
176680	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1152	0.34010000000000001	0.14879999999999999	4705
75798	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1037	0.83050000000000002	0.1767	5659
797380	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1035	0.98680000000000001	0.059199999999999996	5067
663275	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1036	0.88419999999999987	0.16370000000000001	6107
127025	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1008	0.98350000000000004	0.22829999999999998	5694
246301	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	967	1.3583000000000001	0.1575	5080
463467	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1086	0.66149999999999998	0.15260000000000001	5896
100392	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1075	1.2456	0.13470000000000001	5941
217372	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	955	0.66779999999999995	0.17229999999999998	4642
263844	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1083	1.2419	0.12210000000000001	4912
683971	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1050	0.40670000000000001	0.029100000000000001	6884
488910	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	896	0.9131999999999999	0.21489999999999998	3723
871955	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	968	0.60930000000000006	0.0717	5580
173941	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1162	0.71750000000000003	0.26700000000000002	5993
97049	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1070	1.1884999999999999	0.108	5553
126064	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1007	0.32640000000000002	0.086999999999999994	4596
449601	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1124	0.77400000000000002	0.1759	5685
25826	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1074	0.88769999999999993	0.078899999999999998	5069
362752	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1052	0.57590000000000008	0.1993	4515
175216	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1022	0.55740000000000001	0.1045	5741
867328	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	937	0.85280000000000011	0.092700000000000005	5394
801609	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1018	0.41009999999999996	0.17830000000000001	5609
52176	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1055	0.98019999999999996	0.10690000000000001	5611
41926	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1217	0.71609999999999996	0.033799999999999997	14802
95193	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	964	0.82889999999999997	0.089599999999999999	4464
554133	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	896	0.64410000000000001	0.0146	6831
427693	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	974	0.41130000000000005	0.086599999999999996	4620
132667	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1059	1.0283	0.33349999999999996	3598
135806	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	781	0.68510000000000004	0.09219999999999999	7590
9305	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	944	1.5121	0	4034
120785	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	981	0.47860000000000003	0.2074	6268
388416	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	995	0.36430000000000001	0.12140000000000001	4118
70725	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1039	0.6573	0.11739999999999999	4260
562772	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	931	0.46309999999999996	0.0441	4535
148715	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1149	0.5978	0.13949999999999999	5018
709514	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1019	1.0057	0.37709999999999999	4773
22483	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	1047	1.4196	0.0091999999999999998	10848
298520	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1033	0.40389999999999998	0.086599999999999996	3466
155701	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	988	0.77500000000000002	0.062799999999999995	4774
211313	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	826	0.84930000000000005	0.11800000000000001	4239
373539	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	962	0.59409999999999996	0.047500000000000001	4208
572609	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	898	0.74050000000000005	0.035299999999999998	5672
238409	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1031	0.90959999999999996	0.38150000000000001	3408
498998	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1021	0.50700000000000001	0.11269999999999999	5325
489660	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1046	1.2315	0.1724	4060
252811	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1048	0.44720000000000004	0.1278	4696
608795	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1073	0.93690000000000007	0.14410000000000001	5550
353794	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	988	0.24559999999999998	0.0567	10587
719652	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1064	0.66189999999999993	0.25110000000000005	4381
277851	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	1274	0.82179999999999997	0.058100000000000006	12047
652111	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1006	0.57779999999999998	0.1444	4154
11498	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1016	0.68230000000000002	0.13649999999999998	4397
147421	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1075	0.46039999999999998	0.11509999999999999	4344
466698	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	894	0.73480000000000001	0.050100000000000006	5988
104499	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	959	0.32769999999999999	0.087400000000000005	4578
489279	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1003	0.49490000000000001	0.15629999999999999	3839
397005	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	999	0.5887	0.19620000000000001	4586
674647	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	698	0.43790000000000001	0.026499999999999999	7536
561906	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1068	0.66790000000000005	0.17979999999999999	3893
431648	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1057	0.95279999999999998	0.11620000000000001	4303
476220	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1019	0.8014	0.3206	6239
191006	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	864	0.70619999999999994	0.1211	4956
81886	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1003	0.77949999999999997	0.16949999999999998	5901
256590	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1038	0.44730000000000003	0.1278	4695
281057	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	892	0.91520000000000001	0.1232	5682
235917	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	758	0.40220000000000006	0.062799999999999995	7956
196160	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	845	1.2186999999999999	0.023400000000000001	4267
630057	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1044	1.8419000000000001	0.082799999999999999	4832
826788	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	984	1.1579999999999999	0.1489	6045
362050	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	989	0.51949999999999996	0.13780000000000001	9432
427402	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	923	0.51729999999999998	0.081699999999999995	3673
428828	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1014	0.77770000000000006	0.026800000000000001	3729
119447	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	917	0.753	0.091799999999999993	5445
382990	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	960	0.86399999999999999	0.090999999999999998	4398
870788	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	983	0.92860000000000009	0.16670000000000001	4200
473338	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1019	0.64559999999999995	0.1845	4337
671701	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1119	0.4163	0.096100000000000005	6246
689522	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	1276	0.31430000000000002	0.28289999999999998	6363
258534	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	982	0.54860000000000009	0.091399999999999995	5468
218432	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1065	0.36110000000000003	0.26480000000000004	4154
132413	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	939	0.78600000000000003	0.13100000000000001	3817
758806	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	989	0.47140000000000004	0.078600000000000003	5091
134828	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	904	0.7145999999999999	0.1429	4198
679191	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	899	0.69750000000000001	0.13949999999999999	4301
425612	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1084	1.2502	0.083299999999999999	5999
288670	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	980	0.77010000000000001	0.16900000000000001	5324
35344	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	933	0.60029999999999994	0.040000000000000001	9995
193275	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	923	0.37590000000000001	0.15479999999999999	4523
609447	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1062	0.7863	0.17650000000000002	6232
149503	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1036	0.46940000000000004	0.061200000000000004	4900
150762	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1027	0.50490000000000002	0.13879999999999998	7923
801022	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	948	0.51659999999999995	0.083299999999999999	6001
62406	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	955	0.48080000000000001	0.043700000000000003	6863
96575	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1062	0.5202	0.096299999999999997	5190
117728	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	931	0.43420000000000003	0.043400000000000001	4606
274504	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	930	0.5796	0.26910000000000001	4831
318036	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1029	0.45589999999999997	0.1052	5703
232662	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1026	0.33340000000000003	0	4499
460382	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	827	0.63629999999999998	0.18559999999999999	3772
749273	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1023	0.69430000000000003	0.063100000000000003	7922
264713	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1040	0.68140000000000001	0.10020000000000001	4990
561218	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1082	0.18990000000000001	0.20449999999999999	6846
483097	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	907	0.439	0.062699999999999992	4784
140160	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	1006	0.47349999999999998	0.064600000000000005	9292
419941	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	873	1.0299	0.25750000000000001	3884
499486	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1030	0.84200000000000008	0.052600000000000001	11401
160079	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	972	1.0715000000000001	0.043700000000000003	4573
583555	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	820	1.5365	0.048000000000000001	6248
427264	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	895	1.0187999999999999	0.13400000000000001	3730
452411	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	1012	0.58150000000000002	0.109	11006
204250	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	1020	0.33700000000000002	0.065500000000000003	10683
775671	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1019	1.0718000000000001	0.19940000000000002	4012
628183	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	1099	0.7419	0.097599999999999992	5122
335450	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	990	0.73340000000000005	0.050600000000000006	3954
809560	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1002	0.83549999999999991	0.066000000000000003	4548
497267	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1062	0.57530000000000003	0.107	7474
83142	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	939	0.32030000000000003	0.1802	4995
543548	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	1044	1.1320000000000001	0.1085	6449
281748	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	876	0.7349	0.1336	5987
199767	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	957	0.77710000000000001	0.1706	5276
385225	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1116	0.92230000000000001	0.053200000000000004	5638
454721	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	931	2.0056000000000003	0.061700000000000005	3241
105259	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	1074	1.4917	0.13220000000000001	5296
795273	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	861	0.83040000000000003	0.094899999999999998	4215
187910	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	943	0.84759999999999991	0.021700000000000001	4601
220758	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	947	0.80040000000000011	0.16009999999999999	4373
819104	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	978	0.62	0.1298	6935
763478	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1036	1.0105	0.073899999999999993	8115
750200	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	918	0.70289999999999997	0.058600000000000006	5122
710247	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	757	0.55890000000000006	0.034200000000000001	8767
528602	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1178	0.44200000000000006	0.0134	7466
711216	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	910	1.2007999999999999	0.027900000000000001	7162
168522	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1041	0.53439999999999999	0.10339999999999999	5801
84439	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	837	0.75190000000000001	0.1399	5719
274729	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1049	0.84509999999999996	0.12520000000000001	6390
261909	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	923	0.41439999999999999	0.15540000000000001	3861
513558	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	891	0.38769999999999999	0	4901
765462	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	943	0.78449999999999998	0.1716	4079
54838	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	988	0.52579999999999993	0.20219999999999999	4945
467125	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1017	0.70330000000000004	0.091200000000000003	7678
280833	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	989	0.74980000000000002	0.09870000000000001	5068
291448	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	906	0.47790000000000005	0.1258	3976
580595	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1024	2.0933000000000002	0.26500000000000001	3774
185534	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	887	0.9305000000000001	0.08270000000000001	4836
812057	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	1184	0.41330000000000006	0.062600000000000003	7984
411876	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	959	0.40949999999999998	0.14450000000000002	4151
213802	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1085	0.78159999999999996	0.097699999999999995	4094
615419	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	941	0.84019999999999995	0.10339999999999999	7736
598312	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	904	0.51929999999999998	0.1454	4814
382442	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	954	0.43730000000000002	0.14580000000000001	3430
406881	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1045	1.0434000000000001	0.072800000000000004	4121
148368	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	903	0.44409999999999994	0.12689999999999999	4729
267209	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	957	0.55069999999999997	0.20980000000000001	3813
512708	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	930	0.41250000000000003	0.099000000000000005	6061
817872	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1147	0.57930000000000004	0.122	13119
736376	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	1032	0.65480000000000005	0.051199999999999996	9774
547788	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1139	0.6492	0.052600000000000001	5699
139963	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	972	0.55479999999999996	0.18060000000000001	7751
46002	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	978	1.2470999999999999	0.054199999999999998	5533
508002	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	996	0.89040000000000008	0.038699999999999998	5166
246529	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	1131	0.33180000000000004	0.0184	5425
347870	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	1030	0.70379999999999998	0.0722	5541
739625	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1007	0.44679999999999997	0.097099999999999992	5148
362561	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1203	0.39350000000000002	0.065600000000000006	9149
308818	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	713	0.99409999999999998	0.046199999999999998	8651
315814	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	973	1.1135000000000002	0.11850000000000001	4221
720833	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	957	0.95639999999999992	0.27989999999999998	4287
791487	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	924	0.19489999999999999	0.13919999999999999	3591
644856	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	934	0.3488	0.23249999999999998	4301
426312	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	949	1.2235	0.17480000000000001	4005
229546	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1046	0.53920000000000001	0.154	3895
538381	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	900	0.87240000000000006	0.0545	3668
215806	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	930	0.57289999999999996	0.1719	3491
115076	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1201	0.3306	0.052200000000000003	11494
685159	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1127	1.4357	0.1104	7244
501929	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	891	0.25990000000000002	0.15160000000000001	4618
71439	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	893	0.7127	0.097199999999999995	3087
747571	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	780	0.23240000000000002	0.0683	7316
673212	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	954	0.98299999999999998	0.15640000000000001	4476
169650	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	881	0.74490000000000001	0.15410000000000001	3893
205594	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	736	0.50180000000000002	0.050199999999999995	5978
354145	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	983	0.34310000000000002	0.14699999999999999	4081
778260	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1011	0.71789999999999998	0.14679999999999999	6129
153406	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1068	1.1540999999999999	0.040499999999999994	4939
507188	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	956	0.80700000000000005	0.1101	5452
727392	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1037	0.47520000000000001	0.12959999999999999	6944
614804	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	899	0.18870000000000001	0.1651	4239
406851	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	853	0.72639999999999993	0.086499999999999994	5782
648807	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1080	1.3043	0.048299999999999996	6210
327271	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	983	0.61809999999999998	0.0562	5339
299499	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	939	0.44400000000000006	0.088800000000000004	3378
427500	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	940	0.53420000000000001	0.097099999999999992	4118
23267	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1197	0.7379	0.1845	6505
791413	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	1021	0.81969999999999998	0.0911	5490
28426	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	955	0.49579999999999996	0.1578	4437
535375	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	878	0.90880000000000005	0.10690000000000001	5612
397998	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	964	1.2004000000000001	0.20880000000000001	3832
784930	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	898	0.71819999999999995	0.15529999999999999	5152
709392	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1046	0.22009999999999999	0.1258	6360
31251	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	868	0.97400000000000009	0.069599999999999995	4312
381123	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	836	0.75390000000000001	0.065600000000000006	6102
638056	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1100	0.70879999999999999	0.1042	4797
657564	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	960	1.1395999999999999	0.061100000000000002	4914
50352	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	1294	0.58589999999999998	0.20010000000000003	6998
89982	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1103	0.43020000000000003	0.13240000000000002	9065
629319	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1135	0.66520000000000001	0.070800000000000002	7066
546471	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	720	0.36219999999999997	0.083600000000000008	7178
229917	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	1101	0.69230000000000003	0.094399999999999998	6356
522897	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	949	0.61640000000000006	0.092999999999999999	8599
809181	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	965	0.58729999999999993	0.065300000000000011	4597
140002	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	963	0.75190000000000001	0.053700000000000005	5586
595401	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	654	0.45640000000000003	0.039100000000000003	7669
247495	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	819	1.1354	0.1336	5989
330039	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	982	0.3669	0.045899999999999996	8722
509030	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	844	0.55620000000000003	0.059599999999999993	5034
251590	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	995	0.66680000000000006	0.15240000000000001	5249
321160	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	789	0.70939999999999992	0.152	3947
391863	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_1	982	0.3654	0.19669999999999999	3558
408735	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_3	758	0.63839999999999997	0	7675
564246	ONSET_EAE	EAE	ONSET	Neutrophils	Cluster_2	801	0.48380000000000001	0.092999999999999999	5374
